Ngram,Year_Added,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
sh95008072,scenic byways,2002,1.4839845359493342e-09,2.1654518150837637e-09,2.132939993608011e-09,1.9539531292570424e-09,2.650932674763684e-09,2.89603120849437e-09,3.432879172395241e-09,3.6346458566086482e-09,3.4869712509298457e-09,3.275062216463136e-09,3.4177090274930705e-09,2.7346753908982386e-09,3.0989350019637393e-09,3.708060519846163e-09,4.921312339787955e-09,7.192059924792422e-09,3.818025839484001e-08,6.691778642171709e-08,9.679170965569613e-08,1.1758776942873732e-07,1.4085663777575553e-07,1.6176007845752506e-07,1.861246708051632e-07,1.7348513731884778e-07,1.7134669610704184e-07,1.64231641958509e-07,1.6883841366220026e-07,1.658630458886106e-07,1.639735883567084e-07,1.555328246496758e-07,1.5628536562266517e-07,1.5919195154897354e-07,1.5515247787228903e-07,1.5049935514686664e-07,1.4679935405068466e-07,1.4502559392975956e-07,1.390752896447491e-07,1.4022793847232436e-07,1.2480875091857344e-07,1.1839872346728183e-07,1.0490039074636289e-07,9.49344945309508e-08,8.390875392223972e-08,8.000687473344195e-08,6.716170894080498e-08,5.8825128520769865e-08,5.582775691737041e-08,5.5833648308333455e-08,5.59378963670143e-08,5.569442607968045e-08
sh95008981,boeing 777,1995,2.3609620335152126e-10,2.127370654636529e-10,1.7728088788637741e-10,2.3052932776998095e-10,1.8644818427266634e-10,4.486239891481653e-10,5.978987820715836e-10,6.561482508120925e-10,6.546288560830124e-10,7.860463158347399e-10,7.59654245757746e-10,7.871952033674681e-10,5.602629288083336e-10,4.4719867491644593e-10,4.0450873999604246e-10,5.40400641398296e-10,5.075375685202411e-10,1.7850837881274094e-09,7.636146188586387e-09,1.575369936585025e-08,2.2645822579757987e-08,3.20897713495884e-08,4.5092491217170664e-08,5.956175854114422e-08,6.945827873972021e-08,7.320577407757664e-08,7.26638325383127e-08,7.33195532858539e-08,7.191803301300125e-08,6.571801683793613e-08,5.934858405514427e-08,5.449834632385654e-08,5.120663175230332e-08,4.9936113688531236e-08,4.965054201111485e-08,4.718716083746648e-08,4.528551698714166e-08,4.289601133030832e-08,4.079677006932744e-08,3.8938594190288504e-08,3.694004839317953e-08,3.485465083219452e-08,3.639772693559656e-08,3.8329712214695595e-08,3.809248061921654e-08,3.86664884684053e-08,3.8771671659927024e-08,4.0168193744573775e-08,4.085565335071317e-08,3.8520200322869624e-08
sh95009111,surround sound systems,1995,2.009729205970645e-10,2.359659037609596e-10,2.575063692370853e-10,3.5278529403326436e-10,7.187257455854024e-10,9.022560803643006e-10,1.0209216408770975e-09,1.2010705009922263e-09,1.3268835251775295e-09,1.3803709658445828e-09,1.2718158991231743e-09,1.026737344450579e-09,9.634222432727426e-10,1.2561482434582582e-09,1.2806531039006546e-09,1.8100740296503724e-09,2.2985496685564868e-09,3.1510974216846556e-09,3.485795315093045e-09,5.1993692010540326e-09,5.761985746667785e-09,6.811999379257345e-09,8.075387317670244e-09,8.97564693254162e-09,9.575799168485117e-09,1.1059469786396064e-08,1.0463266413018868e-08,1.084040532835427e-08,1.1642013342944011e-08,1.1139385253992684e-08,1.1919273963160807e-08,1.3921584322840186e-08,1.4738314460725567e-08,1.6142375786263952e-08,1.6902917364391978e-08,1.6960331713956296e-08,1.7137535564755646e-08,1.6757859387353125e-08,1.5263493382901483e-08,1.4896624746241205e-08,1.4393410402039181e-08,1.4250714006664681e-08,1.406015452775395e-08,1.3922239847086182e-08,1.3617531468021869e-08,1.2724941580107206e-08,1.1872850982621743e-08,1.1315490771809933e-08,1.0796864560042032e-08,1.0038522939119499e-08
sh95010401,food service purchasing,1995,3.4039201492197524e-10,7.860953124549931e-10,6.855134850973037e-10,6.701239563255967e-10,8.649668575634794e-10,9.924777393770829e-10,9.948714461376668e-10,8.976637498801589e-10,5.469966781111525e-10,5.940596506778409e-10,5.742133028983711e-10,4.697131032341658e-10,3.8974754425808687e-10,3.705050537206045e-10,3.91881017219875e-10,4.6960413682684e-10,4.793574897140765e-10,5.236623476115706e-10,5.076518828322258e-10,5.399691229860234e-10,5.761886796058174e-10,6.38756062428168e-10,7.801198947744924e-10,8.968993737185865e-10,9.459750140954665e-10,1.0863476978103685e-09,1.1500705640797383e-09,1.2666717848219822e-09,1.2729244161711696e-09,1.135136000573229e-09,1.0237251606941872e-09,9.741353715738858e-10,8.042713092737408e-10,7.630696907678923e-10,6.893069418827709e-10,6.208961147803813e-10,5.747434433140645e-10,8.943763834693262e-10,8.672572481589163e-10,1.0500464213414329e-09,9.947831182311698e-10,8.926397525409785e-10,8.681680486118314e-10,8.327553946518059e-10,4.404384047454072e-10,3.6650288087152523e-10,1.4254514210863626e-10,8.033084498519175e-11,7.689894623852389e-11,8.677893213043797e-11
sh95010581,cgi,1995,5.0454086115633845e-08,5.7142626370965124e-08,5.747949008543436e-08,6.978781893842077e-08,7.537459480822359e-08,8.446995586479574e-08,9.865655008559071e-08,1.0786069017258901e-07,1.1092234266364489e-07,1.1592171516295959e-07,1.107151910374352e-07,1.1440095493935637e-07,1.1791461630221233e-07,1.4004769354322315e-07,1.5099622907577265e-07,1.764890788870575e-07,1.9653040853448038e-07,2.1296265654171293e-07,2.3289515122825096e-07,2.556243386493287e-07,2.495551080778408e-07,2.607813067662509e-07,3.149132589984536e-07,5.546759297673468e-07,8.071563098103236e-07,1.0279048955049284e-06,1.2116147733299317e-06,1.4094499732871365e-06,1.5808487261791527e-06,1.7478105890352378e-06,1.7006751486263065e-06,1.5975149874019362e-06,1.4762055494487486e-06,1.4171172436568327e-06,1.3202210919315597e-06,1.2347706127737486e-06,1.0763515424500646e-06,9.576177995083187e-07,8.774953915668761e-07,8.359165801142602e-07,7.510528787990336e-07,6.918630078936547e-07,6.578918306379983e-07,6.31266514690966e-07,5.956804215502643e-07,5.646245106473334e-07,5.403811593915145e-07,5.352691054115687e-07,5.322108397966263e-07,5.060850635030603e-07
sh95010977,angle of attack,2003,1.6630967986600714e-06,1.6616911809375078e-06,1.6739372088458992e-06,1.6836643441593884e-06,1.716817091687286e-06,1.6806753642114152e-06,1.65963899588159e-06,1.6720534027888206e-06,1.6266919230948199e-06,1.5654716481302721e-06,1.5201643811633373e-06,1.4527754694669154e-06,1.440798525029703e-06,1.4254176597211314e-06,1.4151990023554152e-06,1.4114792229968718e-06,1.3952041448605071e-06,1.3974973318465437e-06,1.4361525431829433e-06,1.4364655014741693e-06,1.377704396995916e-06,1.3215832708314955e-06,1.2837065811881406e-06,1.235661619201118e-06,1.1423318288700444e-06,1.0083425706253996e-06,8.819589806064296e-07,7.962814191977975e-07,7.012429865716128e-07,6.319596302705297e-07,5.952368611458361e-07,5.603525864403467e-07,5.261092172163212e-07,4.937180097520723e-07,4.90348589948885e-07,4.6335390149308217e-07,4.34711279178958e-07,3.951864946577708e-07,3.7737456258265287e-07,3.7762649104065843e-07,3.853639568044945e-07,3.6743106212287774e-07,3.953301325458129e-07,3.8871518006767284e-07,3.8352294327190013e-07,3.654475676153485e-07,3.4991670812130144e-07,3.3605804195096145e-07,3.3708671149101917e-07,3.047919719147141e-07
sh95011009,velocipedes,1995,4.3539465411496225e-08,4.074632726641658e-08,4.6068027909768043e-08,4.402663430947655e-08,4.124697685288701e-08,3.937306461123826e-08,3.677274928111572e-08,3.7173812741336006e-08,3.693919294651365e-08,3.142532432292329e-08,3.1571993931920975e-08,3.040271755183621e-08,2.7977328564965376e-08,2.7363242729212215e-08,2.8317352924824213e-08,2.7199075594960424e-08,2.540488967211247e-08,2.440994889552073e-08,2.4322420238579286e-08,2.6294112816635118e-08,2.5257191155005273e-08,2.3487773236273235e-08,2.3370741263866494e-08,2.432872528137667e-08,2.5826740897691037e-08,2.796936993864788e-08,2.7608842442893615e-08,2.993096806166995e-08,3.10843078320839e-08,3.293916938810045e-08,3.3221787035638984e-08,3.766667628694677e-08,3.620544306869232e-08,3.589223533017763e-08,3.4440020230020706e-08,3.490677932915005e-08,3.711622996647814e-08,3.8350965766193694e-08,3.435686955914817e-08,3.396908217262066e-08,3.59972343852631e-08,4.178555921463148e-08,4.5558628716306314e-08,4.6626828097437855e-08,4.8257710099304715e-08,5.216997035662712e-08,5.731567375076375e-08,6.036786142036658e-08,5.9130752841363156e-08,5.8232949101677534e-08
sh96000029,personal communication service systems,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1992859914174038e-10,2.1992859914174038e-10,2.1992859914174038e-10,2.1992859914174038e-10,2.1992859914174038e-10,2.6681052605377024e-10,2.6681052605377024e-10,4.6881926912029876e-11,4.6881926912029876e-11,4.6881926912029876e-11,4.6881926912029876e-11,4.6881926912029876e-11,3.504385670538568e-11,3.504385670538568e-11,3.504385670538568e-11,3.504385670538568e-11,1.8430336621934528e-10,6.362105128435555e-10,1.234463896184122e-09,1.5377208236902869e-09,1.804249654442052e-09,2.0293725588871325e-09,2.3092369128008272e-09,2.3567618015870752e-09,2.123644419046603e-09,1.6892076626362496e-09,1.5733972061734595e-09,1.4714667103835462e-09,1.2568006129857042e-09,1.0690523278130852e-09,1.0079364059659542e-09,9.509349547877554e-10,8.920510570299887e-10,7.600951187902716e-10,5.954967838284198e-10,5.850399767811812e-10,4.929239080401057e-10,3.572554315870288e-10,1.9546711868149e-10,9.053438950904332e-11,0.0,0.0,0.0
sh96000131,flying helmets,1996,8.099830377597539e-09,8.162001581546452e-09,8.01866793451178e-09,8.146047311895025e-09,8.620228087888711e-09,9.27093566003924e-09,9.273577115545945e-09,9.789522415422556e-09,1.1374470513287566e-08,1.2410815741175403e-08,1.27033786495986e-08,1.4360115182283321e-08,1.4143012424884725e-08,1.3581020963580683e-08,1.4226986264175606e-08,1.2651835020610624e-08,1.2070373715414704e-08,1.1968244902071934e-08,1.0287038055715023e-08,1.039890632234927e-08,1.102112749772661e-08,9.908284201046565e-09,9.532720739268458e-09,8.555849211155135e-09,8.182318537997e-09,7.9752852005986e-09,7.61805303214902e-09,7.346613647291056e-09,7.728659691397244e-09,8.617232022191588e-09,9.742677224006126e-09,1.0285515695104434e-08,1.0558062740056995e-08,1.152686543189658e-08,1.200446419897884e-08,1.2265024591189596e-08,1.2569523291253557e-08,1.3416093643763601e-08,1.5235053076244143e-08,1.7978906640244863e-08,1.89263086621578e-08,2.0940576987209048e-08,2.306925875427452e-08,2.354505924950789e-08,2.373892606000976e-08,2.279794759521955e-08,2.009379994636192e-08,1.965961383965098e-08,1.830105287384254e-08,1.614424252963098e-08
sh96000157,electromagnetic interference in aeronautics,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.906140176658929e-11,4.906140176658929e-11,4.906140176658929e-11,4.906140176658929e-11,5.5845925106545735e-11,9.008131344031715e-11,1.841885909665513e-10,1.8156062962594787e-10,2.1790546946208267e-10,2.4224308075344274e-10,2.9364673986049487e-10,3.4699078134613007e-10,3.6611874643099895e-10,3.1155341401983046e-10,3.302390900421821e-10,3.5230010971990366e-10,3.2796249842854357e-10,2.9823320797055837e-10,2.607160558871462e-10,2.6314177424348525e-10,2.4983301142153126e-10,2.0626970369847745e-10,1.4786384418462107e-10,1.4786384418462107e-10,1.2618947553555415e-10,1.0357806279337467e-10,4.778899101839532e-11,2.1555808725283653e-11,0.0,0.0,0.0
sh96000224,aluminum in automobiles,1996,8.373792735605345e-10,1.6849355397030587e-09,2.1548197103963646e-09,3.101611062229979e-09,3.661697249976051e-09,3.979353887081531e-09,4.475816852065963e-09,4.916231021485322e-09,4.4033662202624946e-09,3.987478907579207e-09,3.0541660847197403e-09,2.6125120350780786e-09,2.2670269877614733e-09,1.6592232429272054e-09,1.1861740201180027e-09,1.118697382745155e-09,9.602073065233846e-10,8.060840794458077e-10,8.136089123851015e-10,9.812448388546446e-10,1.2615553795066894e-09,1.4538014973411846e-09,1.6335996419679167e-09,1.764196229083906e-09,1.7660909203330378e-09,1.8499237776557565e-09,1.7942604133609169e-09,1.5237601195697679e-09,1.2548949483714988e-09,1.028033695374012e-09,9.21815288288227e-10,8.795021600885696e-10,7.827606980251708e-10,7.633355183064453e-10,8.305619659294233e-10,8.027090812482271e-10,7.462632619993835e-10,6.957368218247456e-10,6.483347623645727e-10,5.792799045504861e-10,5.208238778249751e-10,3.9385193197072343e-10,3.346000755732088e-10,3.683418171168684e-10,3.9814503058542364e-10,3.459321948439437e-10,3.1295556424115745e-10,2.648143683503523e-10,3.0477853019128533e-10,3.7162841207138975e-10
sh96000225,composite materials in automobiles,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.813654485338312e-12,7.813654485338312e-12,7.813654485338312e-12,7.813654485338312e-12,7.813654485338312e-12,7.813654485338312e-12,7.813654485338312e-12,7.008771341077136e-11,7.008771341077136e-11,7.008771341077136e-11,7.008771341077136e-11,8.365676009068425e-11,1.315863053439971e-10,1.9880578929130722e-10,1.751515163065217e-10,2.1149635614265653e-10,2.358339674340166e-10,2.81526107981378e-10,3.2808562612705675e-10,3.281830997435366e-10,3.0615441134632503e-10,3.139869039373419e-10,3.3604792361506345e-10,3.1171031232370336e-10,2.9852972474994234e-10,2.610125726665302e-10,2.6877462557171686e-10,2.4981701231473e-10,2.2141804857854297e-10,1.6301218906468661e-10,1.6301218906468661e-10,1.305006360910862e-10,1.0788922334890673e-10,5.210015157392738e-11,2.5866969280815713e-11,0.0,0.0,0.0
sh96000699,integrated solid waste management,1996,8.017426549045137e-10,7.205717966751736e-10,8.03437002113346e-10,8.103615199507783e-10,7.57170706094141e-10,7.424169027563694e-10,6.240705620925396e-10,6.839444239134122e-10,7.478050093839047e-10,7.023589140842112e-10,6.880424558470504e-10,9.244439752388787e-10,1.0364847963041856e-09,1.3063232831765438e-09,1.8204034286928295e-09,2.820638586289606e-09,6.457707516049112e-09,1.1565560412152287e-08,1.8089286232615883e-08,2.397997320752981e-08,2.83882800679512e-08,3.440526906626853e-08,3.792174623821833e-08,3.9502361688251563e-08,3.755318018306261e-08,3.363313025950673e-08,3.187558606896584e-08,3.0117189672222514e-08,2.6001480264020715e-08,2.3911688695060773e-08,2.105808655872684e-08,1.9771810872069662e-08,1.9068834275492996e-08,1.6256104255366448e-08,1.5003698625765908e-08,1.413008338609277e-08,1.3565951241324901e-08,1.272398207828397e-08,1.2998080138009502e-08,1.2322744496433877e-08,1.2309159763888657e-08,1.2226693354195587e-08,1.2848183399138955e-08,1.3233520985383202e-08,1.3407779805058824e-08,1.3414901903604663e-08,1.4457167312504587e-08,1.5141512029146858e-08,1.5891688964764225e-08,1.5812498812065034e-08
sh96000968,environmental hydraulics,1996,1.6288955254073478e-10,1.7803184759745962e-10,3.318757398525681e-10,3.5518176990815114e-10,4.785812282185173e-10,6.867796599276308e-10,9.183360465918929e-10,1.1980319509259057e-09,1.420084434964965e-09,1.54108092259575e-09,1.7685481293724538e-09,2.130244119991076e-09,2.5423318341417325e-09,2.977537296583454e-09,3.4475469220489922e-09,3.631889843433037e-09,4.089466777117729e-09,4.421154068837537e-09,4.9167801764528535e-09,5.0434117358579195e-09,5.307346470045144e-09,5.393501168499919e-09,5.994691815368127e-09,6.883597109977722e-09,7.498334645655064e-09,7.482648992977538e-09,7.239920432512108e-09,6.893255246867172e-09,7.074624651481105e-09,6.70410009005156e-09,5.667746821968229e-09,7.814016388801859e-09,8.334072320652166e-09,8.616281593467771e-09,8.620476709944193e-09,9.955487722396184e-09,9.784197300073879e-09,1.124957298297345e-08,8.241088040158597e-09,7.686941395912417e-09,7.789168129191234e-09,7.581791464243901e-09,5.414395075392256e-09,5.469426022453436e-09,3.637898913906392e-09,3.6791089805155677e-09,3.0015091337475587e-09,2.4650313133293506e-09,2.3530581226560708e-09,2.559424019943357e-09
sh96001064,industrial ecology,1996,7.479507848143219e-09,7.128891234275959e-09,7.553750628469524e-09,7.378247621005393e-09,6.738538419719704e-09,5.192549956480251e-09,4.930220200348246e-09,4.980513124935066e-09,4.597111448456648e-09,3.7015508718667753e-09,3.230313523121055e-09,4.752959214200856e-09,5.431098855864156e-09,5.726721259404924e-09,5.792757178201585e-09,5.867404638041996e-09,6.030845947635477e-09,7.246324302010285e-09,6.532361330925067e-09,1.2157898306164316e-08,1.6618640009759466e-08,3.012200876823761e-08,4.028378307418296e-08,5.5813661067882776e-08,7.583191806486857e-08,9.165189793858672e-08,1.0287167906904347e-07,1.1446440375648919e-07,1.2118209258034957e-07,1.3291184540117904e-07,1.3392439068292605e-07,1.30637622926156e-07,1.335718106701213e-07,1.3629313263848511e-07,1.4737715426906985e-07,1.4075397985936172e-07,1.4448782264987153e-07,1.5059178141291205e-07,1.550353016482082e-07,1.5283761478238462e-07,1.4802333504264154e-07,1.347548780730932e-07,1.4155676985306923e-07,1.3661473858472427e-07,1.4138361175608118e-07,1.347351819920176e-07,1.3439619285367045e-07,1.3833450070224276e-07,1.4579632112432516e-07,1.4533445432882153e-07
sh96001086,usenet,1996,1.068485295033228e-09,1.005163366429862e-09,9.187936268288214e-10,9.36111140984305e-10,9.831645973536393e-10,1.083358809407718e-09,1.1746660588674018e-09,1.230555591948322e-09,2.143135884036251e-09,2.577489794018474e-09,5.877120190313422e-09,9.22425959424901e-09,1.2197131993891512e-08,1.923460383379142e-08,2.8593010486581216e-08,3.466964713084799e-08,4.4473294060824534e-08,5.302909393495711e-08,7.038631678147172e-08,9.191026289301748e-08,1.4803485021340294e-07,3.251459451482562e-07,5.663462378017816e-07,7.680173669909792e-07,9.529086343334453e-07,1.0707004605906608e-06,1.160864608155458e-06,1.213991440180358e-06,1.1056083607375352e-06,9.390288828583067e-07,7.946296571864036e-07,6.547547459123275e-07,5.698120310692374e-07,4.947942196307271e-07,4.1250392708630114e-07,3.624996058088875e-07,3.09572088366683e-07,2.675564086812577e-07,2.325839773761884e-07,2.007124472770683e-07,1.82281333217e-07,1.6685817428248516e-07,1.5031232074748977e-07,1.3388325792005567e-07,1.2096072930987768e-07,1.102140279095728e-07,1.0010864171556516e-07,9.185681299391421e-08,8.391878290048283e-08,8.427461301724337e-08
sh96001786,bacterial pollution of water,1996,4.5587521778356344e-10,4.5707412715811916e-10,7.65451853521985e-10,1.1776782991262153e-09,1.7132778410263887e-09,2.319672672200314e-09,2.4796418936014396e-09,2.820215188365743e-09,3.072476253577047e-09,2.965624273931766e-09,2.493609767086267e-09,1.9169176365288874e-09,1.2064163913892502e-09,1.083823225115989e-09,6.848386565180434e-10,4.047135865524267e-10,2.2564672501533348e-10,2.1837023013250778e-10,2.380726602960578e-10,2.723116340554364e-10,3.0965193306301385e-10,3.0107425035206884e-10,2.830600173895994e-10,2.5971235925736913e-10,3.1328574060359877e-10,4.2406122462741124e-10,4.5497543133781495e-10,4.1926581056157223e-10,5.218665028886413e-10,5.817245876473174e-10,6.761619151489969e-10,6.977022050380643e-10,6.560743808344974e-10,7.024925983185287e-10,7.708445365152615e-10,6.770104967706342e-10,6.56653768562768e-10,5.870856985081194e-10,5.366332110821683e-10,4.717503897442934e-10,3.911657922176356e-10,2.7925536982038277e-10,2.7483776365855306e-10,2.2087263615300223e-10,1.7564980868610217e-10,1.2015102058123998e-10,8.526032508972468e-11,5.4203181873435646e-11,5.818199463880624e-11,5.300918471534688e-11
sh96002263,gazebos,1996,7.433193229336443e-08,8.306191020962527e-08,8.385704034288843e-08,8.571132954077187e-08,9.296505302771756e-08,1.0046761448176003e-07,1.075314452887523e-07,1.1169134070696371e-07,1.1626476752923547e-07,1.2649918628615135e-07,1.3648927559552016e-07,1.4437207443479143e-07,1.595309825159644e-07,1.7321132548948707e-07,1.8821139920337437e-07,2.0494317090117923e-07,2.2385435377878358e-07,2.421346943747016e-07,2.6034609309014134e-07,2.7920372968327584e-07,2.971034964949017e-07,3.169906518464747e-07,3.3259909680759054e-07,3.466043997170574e-07,3.660002024275165e-07,3.82444638252964e-07,3.9497730706740596e-07,4.119975984787876e-07,4.2662004328486834e-07,4.377572386581437e-07,4.4484566324453e-07,4.495642291639711e-07,4.5519632915719653e-07,4.532631335000695e-07,4.584611653581887e-07,4.5302281787503095e-07,4.617391489307652e-07,4.815797343008362e-07,5.09499959667144e-07,5.258595558533093e-07,5.473825388595156e-07,5.809527844959183e-07,6.140782641285326e-07,6.291604550939107e-07,6.380769357528853e-07,6.342501109221534e-07,6.309416490174172e-07,6.398818005332504e-07,6.230850072209971e-07,6.131551378131886e-07
sh96002556,pulsed power systems,1996,1.3900912435027557e-09,1.72610478271773e-09,2.9702682223520242e-09,4.155493059773299e-09,5.601565595794326e-09,6.586973487983571e-09,7.958894641549706e-09,8.871828602121023e-09,1.031817795540164e-08,1.037061948667785e-08,1.1221834485958261e-08,1.1477547553246607e-08,1.2009537337812468e-08,1.2781829627951062e-08,1.5692089518170342e-08,1.639694492385927e-08,1.7256045972096383e-08,1.8881324665471448e-08,1.9413836224129492e-08,2.140239450695065e-08,2.3287061831931255e-08,2.280495354708978e-08,2.401983755496796e-08,2.4133496300081973e-08,2.1224520261855665e-08,1.9984644565695138e-08,1.7796165669080125e-08,1.4819044038510184e-08,1.2750119399757802e-08,1.023074536100304e-08,9.164677013316438e-09,9.843497672226302e-09,9.198649655971819e-09,8.389975879220207e-09,7.739079049729719e-09,6.242390081532108e-09,5.178383819466813e-09,4.909897791413994e-09,3.852963631677055e-09,3.8444466367800115e-09,3.6246293246099723e-09,3.2828627720515077e-09,3.3496268524268217e-09,3.3156100511462704e-09,3.1017049169654707e-09,2.563424118063159e-09,2.256918390766297e-09,2.0169400900595562e-09,2.1993500083639092e-09,2.319328972801016e-09
sh96002685,emergency maneuvers,1996,1.0056796298507642e-08,1.009740585589114e-08,1.0742258721441189e-08,1.13763005394975e-08,1.2262769072005473e-08,1.128689222243803e-08,1.1383166629535295e-08,1.0607949811713185e-08,1.0213381783661222e-08,9.50914754924148e-09,8.652507200307413e-09,7.772814829772244e-09,8.056791339738118e-09,7.4131733589023955e-09,7.016079586355924e-09,6.6469726151779125e-09,6.30868167230046e-09,5.741065219452438e-09,6.2535893992949575e-09,6.2425784611019886e-09,6.349541987927493e-09,6.807306699480835e-09,7.643572614132336e-09,8.186902269209055e-09,8.66854150216986e-09,8.639949281317014e-09,8.43027719755434e-09,8.865699736848587e-09,8.817716768059837e-09,8.384245638037857e-09,7.931565006962556e-09,7.869637393131956e-09,7.660365993319588e-09,7.725585417922565e-09,7.672547056521349e-09,7.297779952266817e-09,6.9280518648351386e-09,6.5028941517323145e-09,6.013009262133867e-09,5.463166575871345e-09,5.055805363648628e-09,4.60932124512243e-09,4.420287111537937e-09,4.245182014449091e-09,3.9875750514062336e-09,3.783451576834716e-09,3.5587229249765622e-09,3.451596380816638e-09,3.1850603772476394e-09,3.2352909318592027e-09
sh96002725,hydronics,1996,1.0325683275080877e-07,1.0878326981433872e-07,1.2093461199125244e-07,1.3016214325415172e-07,1.5918607819211316e-07,1.825696193907029e-07,2.081665578325596e-07,2.43222516222679e-07,2.732796589339464e-07,2.8145197077706593e-07,2.8316064489989194e-07,3.1424215340969397e-07,3.143884568552429e-07,3.0111931611668095e-07,2.8418071483317574e-07,2.6252398626398185e-07,2.962101467599406e-07,2.9980316358051743e-07,2.5142434107688114e-07,2.5347218392455873e-07,2.5800683773573904e-07,2.730648067978641e-07,2.866340778538502e-07,2.47799378905178e-07,2.3973020790712956e-07,2.4080210195684006e-07,2.2756414240289654e-07,2.0960395723841024e-07,1.786960157147886e-07,1.5392342767039935e-07,1.3588939199290655e-07,1.3513858705087906e-07,1.1821478585709904e-07,9.826387135726731e-08,9.42949693724263e-08,8.718853040736083e-08,7.77673897639497e-08,7.407278336138809e-08,6.288098026847679e-08,7.753825059054038e-08,7.631993476557971e-08,7.303098012470333e-08,6.782917265184264e-08,8.098768700735045e-08,8.097952786335508e-08,7.267763328432493e-08,5.272858831679995e-08,5.336369214975026e-08,5.4482377775944e-08,5.759012773609573e-08
sh96002809,cyanobacterial toxins,2001,2.946257474101266e-11,2.3570059792810128e-11,1.964171649400844e-11,1.6835756994864378e-11,7.753961163624113e-12,7.753961163624113e-12,4.597486776201722e-11,6.124703522125685e-11,7.677057105105943e-11,1.1542276509568516e-10,1.676049770201907e-10,2.106538589397022e-10,2.9523833328501e-10,3.6965118069673e-10,4.942163454273769e-10,9.054090503129203e-10,1.931144228655464e-09,2.6169930592607434e-09,3.575112459547336e-09,4.15515814018124e-09,5.8290852546613194e-09,7.165086244062931e-09,8.67636420893793e-09,9.80082875967625e-09,1.0313598714645211e-08,1.045456874890216e-08,1.156660510674106e-08,1.4156013769429337e-08,1.4550376864684378e-08,1.5265995948516538e-08,1.4278717304757762e-08,1.592127274661705e-08,1.6556431483730604e-08,1.746334954273533e-08,1.544345047032761e-08,1.837289760113294e-08,1.7449181334957698e-08,1.7611699421247817e-08,1.6283137476266355e-08,1.7497733200858405e-08,1.7499511471593436e-08,1.6774945391839372e-08,1.4223550580146666e-08,1.5308818735251806e-08,1.5974823836518792e-08,1.6522881421944324e-08,1.507001742666325e-08,1.4448763681456272e-08,1.5054410287124173e-08,1.488356882097669e-08
sh96003263,electronic waste,2006,1.4239445299962794e-09,1.1988058809531135e-09,1.0086636306287182e-09,9.195708222664577e-10,8.43809915789568e-10,8.669430738770879e-10,4.3914794419944563e-10,3.5818488056512827e-10,3.5438639374242777e-10,4.0795099193588086e-10,4.722226206296412e-10,5.665707550934444e-10,6.77363017858352e-10,6.009212036702952e-10,5.11126330744143e-10,5.480252105291175e-10,7.687042788021411e-10,1.4001863874695583e-09,1.4311292468554323e-09,1.4870981648476955e-09,2.1206303677364804e-09,3.0332577263417606e-09,5.246805665037086e-09,6.061774667538116e-09,6.345096993455789e-09,7.101998491778775e-09,8.172577008984979e-09,9.57094053118311e-09,1.0311571194628253e-08,1.1207684164170935e-08,1.4585187821380963e-08,1.98933084727404e-08,3.223788335240951e-08,3.8531750155140765e-08,4.764551031885159e-08,5.706223870350992e-08,6.622137597157651e-08,7.235257425676291e-08,7.899162903888495e-08,7.748321830328142e-08,8.003114356988639e-08,7.697245785198703e-08,7.697423722427148e-08,7.763141657885737e-08,7.822779953180004e-08,7.674583371982837e-08,9.024003479582035e-08,9.34940648488388e-08,1.008711195793488e-07,1.0660318745803199e-07
sh96003472,sikorsky aircraft,1996,1.62109677053629e-07,1.6325890513646523e-07,1.6913989579527464e-07,1.7054512498456846e-07,1.7792587434546056e-07,1.814457336284698e-07,1.8591214128786472e-07,1.8222626382351027e-07,1.8429535451990648e-07,1.815968604587659e-07,1.791082356703793e-07,1.776644503152196e-07,1.6747994640139584e-07,1.6465428468785482e-07,1.682799122657801e-07,1.7146836367443186e-07,1.6446293774361305e-07,1.624428253468075e-07,1.6114870201450196e-07,1.6147242675001211e-07,1.5642544156904297e-07,1.5504264085582283e-07,1.4315074456174228e-07,1.4115581944180405e-07,1.339791379546223e-07,1.249215225518749e-07,1.1641610879960438e-07,1.0882641512448078e-07,9.692877196015859e-08,9.167470166624289e-08,8.190297301480241e-08,7.583576402760338e-08,6.689904892851325e-08,6.239213877292012e-08,5.62205558635176e-08,5.307412701589203e-08,4.475657869913124e-08,4.170553781094163e-08,3.6436029698343787e-08,3.3252937833849756e-08,2.9096247568547292e-08,2.5514085519417233e-08,2.075750849628696e-08,1.9050908884658627e-08,1.6473462051314857e-08,1.545663204520685e-08,1.3975736443623741e-08,1.1566990777237921e-08,1.1127115107090191e-08,1.106685750332237e-08
