index,Ngram,Year_Added,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
sh85039204,douglas fir tussock moth,2005,2.591018171023418e-08,2.4402245075993977e-08,2.2152968891011225e-08,1.9955491084974345e-08,1.8520334238436572e-08,1.5006936604103745e-08,1.3148874752899607e-08,1.0878995975896875e-08,9.12543998500746e-09,8.370009009296884e-09,7.745872398847085e-09,7.008158028600934e-09,6.0046546311587345e-09,5.33819740494712e-09,4.528113289088103e-09,4.140014854746101e-09,3.628027034055118e-09,3.813167506948124e-09,3.497653571037691e-09,3.394118784638689e-09,2.713585400529065e-09,2.661118344531627e-09,2.659250783862025e-09,2.6629225813510983e-09,2.811896305085096e-09,2.67551329751917e-09,2.687957093017168e-09,2.6480751242579407e-09,2.5414946912866957e-09,2.368345249081916e-09,2.3437146221787816e-09,1.7562163499256528e-09,1.89578342607577e-09,1.7659116540090302e-09,1.996609210305359e-09,2.0635880003791065e-09,1.8253086021824403e-09,1.6338585945495166e-09,1.6974794065411594e-09,1.4357924155161683e-09,1.3762159249499005e-09,1.587934272168872e-09,1.417397728948571e-09,1.4572037059155741e-09,1.5228004541868933e-09,1.5977130081908561e-09,1.6832466379068654e-09,1.9026772813540704e-09
sh2006002784,circumambulation,2006,3.054286898829944e-08,3.0097849224725025e-08,3.019459376222185e-08,3.084002389723759e-08,3.091429109677064e-08,3.134103300098509e-08,3.222653098941145e-08,3.531908640751004e-08,3.583484981370003e-08,3.9772192621642266e-08,4.160549704856115e-08,4.164604846693518e-08,4.210849266594081e-08,4.303333527716502e-08,4.079541623611127e-08,4.316627870277835e-08,4.259577927333478e-08,4.260294678594996e-08,4.96535917952504e-08,5.3516927946239175e-08,6.00453329215838e-08,6.367176847670614e-08,6.503163694453791e-08,6.76439790014971e-08,7.134022793937282e-08,7.084986295266153e-08,7.191141223367962e-08,6.95571745082787e-08,7.092609377788519e-08,7.456970058304447e-08,7.448967392314249e-08,7.417308164099038e-08,7.231719119966356e-08,7.06241802271777e-08,6.815041171967914e-08,6.756087489159393e-08,6.704440964800621e-08,6.730845871633084e-08,6.780655209834682e-08,6.890773745156708e-08,7.03387051649375e-08,7.322975246728694e-08,7.265730700720514e-08,7.496883222843761e-08,7.434085123583392e-08,7.427430001709831e-08,7.465878211904143e-08,7.702412242738266e-08
sh96005383,kalanchoe,1996,1.2822301208997855e-07,1.221524475292224e-07,1.2018937615062195e-07,1.1736670006899454e-07,1.1548669259390083e-07,1.1120630423665037e-07,1.1014963989332472e-07,1.1002006094258071e-07,1.0959538399024638e-07,1.0923695690065064e-07,1.0690166492498069e-07,1.0568601955093397e-07,1.067218375775233e-07,1.0698935626726353e-07,1.0590363396155236e-07,1.0095897839560283e-07,9.581048543824292e-08,1.0168780387969407e-07,9.706004912489267e-08,8.977759068900289e-08,8.397020835207833e-08,7.678191072430745e-08,7.679495315850359e-08,7.550306022856875e-08,6.707252662500684e-08,6.389855391733139e-08,6.350395809107917e-08,6.129954832424988e-08,6.17992703856001e-08,6.321796338003084e-08,6.199152694746117e-08,5.919766810378154e-08,5.659282363270781e-08,4.9862259213416324e-08,5.30007710775049e-08,5.2654767335973725e-08,4.657502848868867e-08,4.1209602955755154e-08,3.7282654170756845e-08,3.6238386576237236e-08,3.659979736741244e-08,4.4993426088054833e-08,3.862443146667489e-08,3.898128240733703e-08,4.071825605608021e-08,4.4310392029756986e-08,4.82721830508126e-08,5.3972234783858375e-08
sh90002352,sneps,1990,6.19265061105323e-09,7.504375823530474e-09,7.574361271291593e-09,7.904565437715546e-09,9.994865533923577e-09,1.2914619460652197e-08,1.3182605309441929e-08,1.3932109266356115e-08,1.53897632172717e-08,1.8319553422356327e-08,1.8132855402217385e-08,1.899319151260626e-08,1.880211577007637e-08,2.069966551340333e-08,2.1211046383592547e-08,1.977861055342335e-08,1.737304949454248e-08,2.1913395815678242e-08,3.11473247650256e-08,3.3256512119558424e-08,3.2497076406829654e-08,3.656458269099946e-08,4.235642405118439e-08,4.7141457600140864e-08,4.3289898938354236e-08,3.2819348436824436e-08,3.0495476309852106e-08,3.0087456719019815e-08,2.7333544871447982e-08,2.2603015764126125e-08,1.818900674472165e-08,1.8069631658021046e-08,1.840731668875265e-08,1.6129418198879934e-08,1.9153973197694977e-08,1.9818456439438644e-08,1.9986945297225034e-08,1.9100336253106776e-08,1.875740261774886e-08,1.9095617053373404e-08,1.9386771707331178e-08,2.5830565798900292e-08,2.2737914963575996e-08,2.0231083089548655e-08,1.9974518464844456e-08,2.1609562066265037e-08,2.2083396013922175e-08,2.5382221552003315e-08
sh85059483,headgear,2003,6.689358249684085e-07,6.545580147565566e-07,6.488864090955134e-07,6.434914344789965e-07,6.26867889367119e-07,6.092409910055504e-07,5.907842001004074e-07,5.887463729949336e-07,5.87693820283278e-07,5.828731446309656e-07,5.894359739010743e-07,6.015864874646195e-07,6.3600915715548e-07,6.606505358231723e-07,6.851145846733678e-07,7.036559120674311e-07,7.36340892062783e-07,7.711403125290617e-07,7.988479907959052e-07,8.234350940421385e-07,8.553765647803524e-07,8.623413522572597e-07,8.974895040530664e-07,9.139219095181751e-07,9.230695001872473e-07,9.024461545845527e-07,8.518487335265415e-07,8.113940927444162e-07,7.906542872959864e-07,7.515613784613017e-07,7.025256232748101e-07,6.419797346387892e-07,6.163017324023666e-07,6.12776944757571e-07,5.987737182238821e-07,5.689327503332185e-07,5.470594215084358e-07,5.406740404189806e-07,5.315226962771773e-07,5.325861900013138e-07,5.154942243212295e-07,4.981663044320968e-07,4.906853218898269e-07,4.752841970847934e-07,4.6094785910345234e-07,4.58304195591804e-07,4.358254141516304e-07,4.328947623552168e-07
sh2003011199,tahiti flycatcher,2003,4.242866821768665e-10,3.6885401261121946e-10,3.3246505432941536e-10,3.9158782664884736e-10,2.7816614587125194e-10,2.483166385807462e-10,2.4020879878437565e-10,1.7564460154186254e-10,1.8794456318630256e-10,1.7997406095188977e-10,9.977691886994426e-11,9.977691886994426e-11,1.1162717426991898e-10,1.1087152971505406e-10,1.340748816533058e-10,1.0639976796448077e-10,9.286737549598e-11,6.644673749714843e-11,8.49905428772819e-11,7.918215834996317e-11,1.6300406708937206e-10,1.455807205936426e-10,1.5813432904402243e-10,2.260988440123362e-10,2.260988440123362e-10,2.0755503863220274e-10,2.6002594125503926e-10,1.885612791899646e-10,2.5095377512163175e-10,2.3275769952297535e-10,1.7122088419704466e-10,2.631224063036936e-10,3.13381636612986e-10,3.3568623922231033e-10,3.16710287460006e-10,2.942612488002602e-10,2.942612488002602e-10,2.8783354915787717e-10,2.0959166396486824e-10,1.6609863881126127e-10,9.331948408464186e-11,8.750553803385915e-11,4.165465145430528e-11,4.165465145430528e-11,4.165465145430528e-11,3.266085029744274e-11,2.9720333138971713e-11,1.1540012001542976e-11
sh2003012028,south asian literature,2003,1.1990524029399652e-08,1.1756272184221262e-08,1.1551557383091918e-08,1.2276492367323057e-08,1.2871969489299965e-08,1.0705998888507366e-08,1.1393267287444577e-08,1.2241299567755659e-08,1.2052113507089139e-08,1.2797977867938317e-08,1.2327602930525418e-08,1.2720256122232345e-08,1.2581258159291168e-08,1.2447559842984229e-08,1.2691809994834291e-08,1.2662795201290322e-08,1.1907616220928935e-08,1.2471021416442044e-08,1.1736783219414213e-08,1.151243533787213e-08,1.1494546599762267e-08,1.1542866603514446e-08,1.2268434181755827e-08,1.3267378329890572e-08,1.2627124546368431e-08,1.3129521893306961e-08,1.3662313497792803e-08,1.3831408176528154e-08,1.3669790368106164e-08,1.3851774788694752e-08,1.2562070194581983e-08,1.213527344188067e-08,1.1245321631222653e-08,1.0804154488722582e-08,1.0376623211476904e-08,9.745981357758441e-09,8.954670508570794e-09,9.34770809021823e-09,1.0720611216224235e-08,1.1557680748960512e-08,1.2327571240101324e-08,1.2701138652224505e-08,1.3768765766419831e-08,1.4667620362332887e-08,1.6842435359075225e-08,1.641312755093956e-08,1.7180472677152946e-08,1.7695441211287855e-08
sh93005566,speed chess,1993,2.5731499708747663e-09,2.3625748704625416e-09,2.570893443733698e-09,2.445289921937377e-09,2.316217504005109e-09,2.364526488298134e-09,2.496009340681647e-09,2.5695744530167856e-09,2.9321182981600913e-09,3.4039134725169113e-09,4.31154424662683e-09,4.532000342961321e-09,4.67128798341067e-09,4.809109659109634e-09,5.029995680388976e-09,5.392561766669785e-09,5.432845630216304e-09,5.20086963624679e-09,5.249201037627843e-09,5.210905122577618e-09,5.0747552226916765e-09,4.72149614246956e-09,4.2947596074720855e-09,3.742362713372265e-09,3.2491944957992375e-09,3.295848901336511e-09,3.5602753116679787e-09,4.0603984728065136e-09,4.090956079350855e-09,4.210542777038124e-09,4.261862515179761e-09,4.4456729056991624e-09,4.351288338077281e-09,4.461879205889887e-09,4.381861209692575e-09,4.590974255520257e-09,4.390264078866859e-09,4.550782254007592e-09,4.625800152646686e-09,4.567295287507703e-09,4.322016560119403e-09,4.020237265113722e-09,4.106913990434677e-09,4.181134320713209e-09,4.275082163274213e-09,4.190783731613154e-09,4.3469069919976894e-09,4.498853978587847e-09
sh93003568,maurolicus muelleri,1993,2.3399636516624467e-09,4.2553690113300575e-09,5.870842644204825e-09,5.686073222385282e-09,6.5464866850852205e-09,7.242646510308148e-09,8.201564534658447e-09,9.525140652412643e-09,8.602344788880399e-09,7.983281058046972e-09,8.458840959029473e-09,8.43831646422734e-09,8.98641677143137e-09,8.424054277557578e-09,7.786125371429213e-09,8.608954648365546e-09,8.149326626215116e-09,7.918819636727153e-09,8.194802753047625e-09,6.963289433154734e-09,6.739115123087304e-09,6.600246264214833e-09,5.258596064546976e-09,4.598008557232802e-09,4.020178086261428e-09,3.1097886488140603e-09,3.1560119597072246e-09,2.6334354855502997e-09,2.2516781613849244e-09,2.227489335839193e-09,2.2055642391803433e-09,2.0823611565238107e-09,1.9017128506858073e-09,1.558404540334481e-09,1.489970837185796e-09,1.3539706895342768e-09,1.1451972981024738e-09,1.0110349898554257e-09,9.087107058888425e-10,9.487750545528989e-10,1.088229177405507e-09,9.856071078332258e-10,8.546487525621213e-10,1.0138050716384279e-09,9.77206716339702e-10,1.0285208009349252e-09,8.36372099355387e-10,6.356986534394871e-10
sh85046029,evolution,2006,2.6605219829107032e-05,2.6979911460610353e-05,2.735912128365494e-05,2.7934258482580375e-05,2.8907268982342486e-05,2.963694654642759e-05,3.0467525566641593e-05,3.158068135767147e-05,3.267162567725751e-05,3.382060789931608e-05,3.454906341887609e-05,3.5284205806167745e-05,3.605002758001889e-05,3.68574850852049e-05,3.720313456052497e-05,3.7153252864132e-05,3.723741622972974e-05,3.762814999311502e-05,3.8044617882390574e-05,3.809407028618652e-05,3.821750672529627e-05,3.8470735474422205e-05,3.915934109498699e-05,3.959524277557584e-05,3.992799788027655e-05,4.056204721954964e-05,4.1287498387546476e-05,4.1955863433092155e-05,4.2893688286518265e-05,4.380282108948165e-05,4.452479515331438e-05,4.53812232775057e-05,4.516484869517893e-05,4.51081405232637e-05,4.6459536428611536e-05,4.670199409405231e-05,4.538777046698971e-05,4.4509446737961216e-05,4.4300627926397476e-05,4.442342652104593e-05,4.4997108652049146e-05,4.3738453990738856e-05,4.258572164128269e-05,4.3542641617373886e-05,4.369037584475215e-05,4.3291778889202826e-05,4.3263628926077506e-05,4.2482063953622716e-05
sh2010006843,quadrature domains,2010,2.98198181425402e-10,2.3855854514032156e-10,1.9879878761693467e-10,1.703989608145154e-10,1.0172189122771768e-09,1.6108854964233134e-09,2.0938416159640585e-09,2.40935541359225e-09,2.64257847746942e-09,2.9741221033560296e-09,3.4893245445810624e-09,2.9522036848869277e-09,2.4507698519392134e-09,1.941302526469497e-09,2.3129217103076296e-09,2.5875206892797144e-09,2.712931962907593e-09,3.3352084501907834e-09,3.2294912245426197e-09,3.5606370456242598e-09,3.789645203795227e-09,3.464184418489058e-09,3.720597558713536e-09,5.185184890086188e-09,6.6592798492788e-09,6.792782170579801e-09,6.718624967384196e-09,1.0158107046988527e-08,1.1018819599806218e-08,1.0727827615329501e-08,9.506904629601783e-09,7.609334905234189e-09,7.824702267075371e-09,7.992678472441243e-09,4.524637952006496e-09,4.00022088271295e-09,4.089511439803977e-09,4.305678204847523e-09,3.618993315341561e-09,3.722463667667407e-09,3.995530007048855e-09,3.7549957984265146e-09,3.907157534018983e-09,3.598949941634772e-09,2.843861323019249e-09,3.2859657240572977e-09,3.02430820664501e-09,2.397423409100652e-09
sh96010867,wood ant,1996,1.6372234276640363e-08,2.1003214634163216e-08,1.9676860511334365e-08,1.9360736502089486e-08,1.9158510705960926e-08,1.8953338194044322e-08,1.8276768877600088e-08,1.6418958828943016e-08,1.2584701419353163e-08,1.3955358889317093e-08,1.2319173546846259e-08,1.3270395317344087e-08,1.373798371391764e-08,1.3789041953894885e-08,1.3692065796136071e-08,1.3205569265079779e-08,1.36269667638205e-08,1.3997507172196816e-08,1.6039222969618394e-08,1.5665021207779606e-08,1.550203260698911e-08,1.6638857210193077e-08,1.79634391102103e-08,1.7792525976366233e-08,1.8296284986071435e-08,1.6320113683084995e-08,1.788013462091152e-08,1.8984343191225106e-08,1.859972175037781e-08,1.8228199611927276e-08,1.7173144002580976e-08,1.8246704994669327e-08,1.7773882946290187e-08,1.571263185881633e-08,1.4802361473458577e-08,1.4170890755481138e-08,1.2699449137129217e-08,1.1325471608651462e-08,2.4849036569974632e-08,2.442069021704344e-08,2.498188367729732e-08,2.5701084296991007e-08,2.606460777021932e-08,2.8495928301036647e-08,3.0162141473928054e-08,1.613738627795347e-08,1.7612416417650545e-08,1.9057518710688393e-08
sh2008006129,zatoichi films,2008,8.864473044489785e-11,1.6899800447944812e-10,1.7428061771518344e-10,1.4938338661301438e-10,1.4182194109567193e-10,1.2724362040218906e-10,1.2724362040218906e-10,9.872925493021561e-11,3.5334042239717636e-11,6.6635159691662085e-12,6.6635159691662085e-12,1.2857497804536727e-11,3.745289891713252e-11,4.3669224486508895e-11,4.3669224486508895e-11,3.7005708517342686e-11,4.301827297159555e-11,4.913375113514893e-11,6.766484347037987e-11,5.57076086649122e-11,5.590825372103758e-11,6.215911466100899e-11,7.428983172677991e-11,7.445585963248926e-11,8.045905360616018e-11,1.3719567793343427e-10,1.8966658055627076e-10,3.5677889610928407e-10,3.942163272406342e-10,4.3812756696435887e-10,5.862137660215895e-10,6.659966149997437e-10,6.276142581830767e-10,6.426343861815858e-10,4.807329921046361e-10,5.419350543719606e-10,5.248805834412451e-10,4.3312392759643966e-10,4.1635040950608165e-10,4.071020931076649e-10,3.342901545855259e-10,3.598448280422201e-10,2.549544737035741e-10,1.248232023199585e-09,1.192461279025947e-09,1.3035554886677478e-09,1.5169031510053888e-09,1.88332373654565e-09
sh90003989,khiamnungan,1990,1.0462472554984004e-10,8.369978043987203e-11,6.974981703322669e-11,5.978555745705144e-11,0.0,7.519983643725477e-12,7.519983643725477e-12,7.519983643725477e-12,7.519983643725477e-12,6.945583463527757e-10,7.093241024309321e-10,7.231997818062703e-10,7.6369974729072e-10,8.192488998700778e-10,8.864226505589379e-10,9.505486606165015e-10,3.645023935461289e-10,3.973325448420566e-10,4.865523103462063e-10,5.368025627180576e-10,4.954519413783284e-10,6.281962410576674e-10,5.973977622110636e-10,6.119142851154383e-10,5.975535403792063e-10,5.518567170697303e-10,5.503133881130345e-10,6.102515933058075e-10,4.780693519628493e-10,4.582054378778265e-10,3.6345410411467837e-10,3.680875148332723e-10,3.3371831686945796e-10,2.913566114561204e-10,2.2958924543260905e-10,2.362006394045808e-10,2.3457021543414417e-10,2.138129306542399e-10,1.7594435729779383e-10,1.529149336915963e-10,9.854976656160324e-11,8.6180396152713e-11,1.1833193155500306e-11,0.0,0.0,0.0,0.0,0.0
sh90002796,body schema,1990,8.726796500713174e-09,9.345218844603045e-09,9.075466842154805e-09,8.873580762046109e-09,8.737397245201746e-09,8.917744762875529e-09,9.385268335310964e-09,9.429816422752107e-09,9.180720398191005e-09,9.416612017920656e-09,9.827979163625132e-09,1.0584290922877049e-08,1.1082868366096843e-08,1.1108069740814067e-08,1.0142798492960928e-08,1.016487809004017e-08,1.0015658970836352e-08,1.0460520204995977e-08,1.037025756239762e-08,1.158048438591543e-08,1.3006281496748463e-08,1.4118907135195796e-08,1.511397835208896e-08,1.6660607047243514e-08,1.8072701087156514e-08,1.912946217848861e-08,2.065738420449294e-08,2.6416321646992117e-08,3.036352732289717e-08,3.4650772334281014e-08,4.01861051741884e-08,4.486809185944415e-08,5.0300550851022675e-08,5.448066178401212e-08,5.470918421713164e-08,5.852371771522932e-08,5.834660918104172e-08,6.224241017732668e-08,6.451734783522297e-08,7.067497322297914e-08,7.663978700080318e-08,7.94051718187662e-08,8.37745876736922e-08,9.471908516649792e-08,9.399092567446976e-08,9.761624801656506e-08,9.701951035612222e-08,9.612497110789153e-08
sh96010206,tundra animals,1996,1.0999701011149554e-09,1.0467158625959703e-09,9.89334534434727e-10,1.0825601496582723e-09,1.0402036677451383e-09,9.774008428006402e-10,9.495453837898055e-10,9.691085007891763e-10,1.0099330370010635e-09,1.0787410999191227e-09,9.696800064296074e-10,9.613595455418687e-10,9.353064230848457e-10,1.0236396165232341e-09,1.0134171696263294e-09,9.437722661907534e-10,9.429691700099267e-10,9.88704533918686e-10,9.760114591528257e-10,1.0542237182426766e-09,1.226683023016127e-09,1.289055254403783e-09,1.520239775831029e-09,1.592853075133016e-09,1.7730611805155672e-09,1.933101445286292e-09,2.0529175973259063e-09,1.935707731504881e-09,1.954121648225663e-09,1.8381448248426327e-09,1.9057092996908688e-09,1.9854980328510533e-09,1.9140436904081196e-09,1.7610518906236677e-09,1.6305824180963745e-09,1.5461675199097374e-09,1.4799213724531984e-09,1.3241894540208919e-09,1.0158959571388809e-09,1.009010562602608e-09,1.0388697357723217e-09,1.1259454861523022e-09,1.0842390135514167e-09,1.124522331899128e-09,1.1064724984458492e-09,1.1474583939269367e-09,1.0548786996689154e-09,1.0368839268096175e-09
sh2006004949,captive chimpanzees,2006,4.736247576422881e-09,4.544231166359047e-09,4.773603251110685e-09,4.788229430016269e-09,5.8991334029946866e-09,5.623283153110321e-09,5.423684192734645e-09,5.384217328434162e-09,6.0641885347593026e-09,6.03711778485172e-09,6.067115822635685e-09,6.137897860604622e-09,7.612150199362964e-09,8.41171829611488e-09,9.920301734840057e-09,9.97607588749751e-09,1.0335828753387548e-08,1.0930204508350997e-08,1.0549511233827668e-08,1.0249606389813237e-08,1.0547417478103314e-08,9.924539359971809e-09,1.0353707566400957e-08,1.0497463717233448e-08,1.1018558622554503e-08,1.089624813938436e-08,1.0673447889904462e-08,1.0824188007217485e-08,1.1845361852106225e-08,1.2307951731206834e-08,1.2862621203265802e-08,1.3275705051147518e-08,1.563307461756512e-08,1.7674003083477186e-08,1.8695287649817775e-08,1.851391666660548e-08,1.856924769802878e-08,1.8970433750165845e-08,1.8409106712734865e-08,1.7570938565743466e-08,1.5749912783195678e-08,1.4440977295419677e-08,1.3758195774117774e-08,1.4572862641813533e-08,1.352773098450436e-08,1.3806258638074387e-08,1.2664763378994472e-08,1.2949783650788305e-08
sh92002590,botany teachers,2003,1.5067470465757182e-09,1.4604114279004323e-09,1.4093409703153092e-09,1.4070263981702524e-09,1.366688361687756e-09,1.3712342189299763e-09,1.2648231822017954e-09,1.2316380489889906e-09,1.202746215618809e-09,1.4032652792737655e-09,1.3429537754667503e-09,1.2885328652282153e-09,1.215858233538647e-09,1.180413910466844e-09,1.278749788597671e-09,1.3737574733528405e-09,1.2007849481608458e-09,1.2761183335239868e-09,1.4675596794347774e-09,1.5648994159043826e-09,1.633884595576245e-09,1.5844025114714849e-09,1.6272711660301834e-09,1.6264054686354612e-09,1.666855849775344e-09,1.6679960101620824e-09,1.7921308524483845e-09,1.865235156308812e-09,1.7962047494221191e-09,1.6545127539838565e-09,1.668662775416203e-09,1.576765670411159e-09,1.555944455619177e-09,1.431633413999973e-09,1.3263983904276966e-09,1.332289728440366e-09,1.3944908784250097e-09,1.5152358727851414e-09,1.5643652311048138e-09,1.5630049878375844e-09,1.5858091982425194e-09,1.6005487808128701e-09,1.6572988056311783e-09,1.6176966021701806e-09,1.4731747870200265e-09,1.4716921552943019e-09,1.4060684748462559e-09,1.3862347172932665e-09
sh2002000162,ciscoes,2002,6.75965168914737e-07,6.738490940454145e-07,6.594436076917445e-07,6.62193550485147e-07,6.504380479459877e-07,6.159696448861504e-07,5.896484679284084e-07,5.7826535159495e-07,5.887132744065795e-07,5.976903067066363e-07,5.865970075186587e-07,5.910495307978008e-07,6.012642008768253e-07,6.11714162104022e-07,6.355378697589707e-07,6.255955581906907e-07,6.249077114869883e-07,6.682337249266131e-07,7.499339866784614e-07,8.676293077707064e-07,1.106393674786444e-06,1.5432366441989596e-06,2.0171702571783863e-06,2.4682422631232666e-06,2.921193840924438e-06,3.2917109212633344e-06,3.5846663459971585e-06,3.6267783476196165e-06,3.607744850696216e-06,3.511220805087696e-06,3.58388085655135e-06,3.3903552624652205e-06,3.3124354426743368e-06,3.2897927097743803e-06,3.2688911133410748e-06,3.117310586486491e-06,2.9472642595117623e-06,2.679890583486396e-06,2.6239655032083456e-06,2.366757817428527e-06,2.1426199992916066e-06,1.9684082625601774e-06,1.9371761630781433e-06,1.8312680195254775e-06,1.6416389005372806e-06,1.5271072954491556e-06,1.548171796857123e-06,1.501716953612904e-06
sh95001844,mentoring,1995,3.432099439371061e-08,3.62998883063348e-08,4.444758987716864e-08,5.110513102384624e-08,7.037504303911543e-08,8.985929456084563e-08,1.1820379399442108e-07,1.5499479646120607e-07,2.0783922183645331e-07,2.4764310145735024e-07,3.092103552286959e-07,3.734283327040677e-07,4.6538355983923627e-07,5.759705081963075e-07,6.96545393637425e-07,8.343154503336654e-07,1.0124896502991134e-06,1.2045542691986797e-06,1.4144733014012247e-06,1.646277362142171e-06,1.8706258248542867e-06,2.119994630839823e-06,2.368539442962138e-06,2.5723645806744703e-06,2.803947183237728e-06,3.000794206028846e-06,3.158985145688865e-06,3.3911112028261237e-06,3.594128174928625e-06,3.7220409199208756e-06,3.906856790209166e-06,4.136938634764477e-06,4.255059796128498e-06,4.3839266365954965e-06,4.334868507827843e-06,4.240189062647083e-06,4.223451666238759e-06,4.157351179218314e-06,4.18252465513124e-06,4.209072233669996e-06,4.195918007903317e-06,4.242667280121075e-06,4.285905485855149e-06,4.3261339280887904e-06,4.385828179417509e-06,4.237743051350301e-06,4.190122419878844e-06,4.1522894563212134e-06
sh93001601,turdus,1993,8.536270156012105e-08,8.384561449026329e-08,8.58331260326454e-08,8.611304532938188e-08,9.069370555699658e-08,9.025744464765434e-08,9.197948482477553e-08,9.416092763291283e-08,9.49372246992248e-08,9.205201608850874e-08,9.12637631731875e-08,8.672191693727604e-08,8.545925343673394e-08,8.710171193530649e-08,9.359842843341205e-08,9.483127497998876e-08,9.562211674805325e-08,9.545477822604587e-08,9.330279616474669e-08,9.04694660743594e-08,9.082645468763298e-08,8.022228388625859e-08,7.75336202735772e-08,7.641697729311526e-08,7.592467196268492e-08,7.525555629158053e-08,7.474034193181393e-08,6.836230021749807e-08,6.855242175505896e-08,6.847442569108645e-08,6.793972968833456e-08,6.436653057971332e-08,7.297219185456845e-08,7.012818951686911e-08,7.127744993832127e-08,6.891428697043082e-08,6.521101947420157e-08,6.058122782097242e-08,5.895536464771224e-08,4.664828797545928e-08,4.957068099648814e-08,4.720852302329627e-08,4.812050403186457e-08,4.786465275667871e-08,5.064405493830043e-08,5.22074228009641e-08,5.416108868130931e-08,5.1551043504273475e-08
sh2009008446,corn straw,2009,1.0538356732398002e-09,1.1569316615833714e-09,1.122992217735449e-09,1.0478589821235775e-09,1.4999931406094773e-09,1.7864616269426735e-09,2.1065823138456877e-09,2.4760815565564148e-09,2.3718369019812673e-09,2.4386377897192955e-09,2.6373654148489513e-09,2.266557935880804e-09,1.867532707842758e-09,1.60524259014218e-09,1.5035831731465993e-09,1.598053630892858e-09,1.689683406584454e-09,1.5830104221506831e-09,1.6320918971460659e-09,1.8127713496962625e-09,1.7869064962824521e-09,1.5353995619558714e-09,1.4726197731478638e-09,1.4375049920253449e-09,1.5328262558043727e-09,1.507773553827934e-09,1.576554809320666e-09,1.5522554913065849e-09,1.6519015584978303e-09,1.6310321649829327e-09,1.6222115689436464e-09,1.6818008022929337e-09,1.9520193011593865e-09,3.599651774076142e-09,5.323386496495061e-09,6.746985423728661e-09,8.231416760508457e-09,8.751670147506234e-09,9.43022393705219e-09,1.0106606089719886e-08,1.0562106118784069e-08,1.0607013330166115e-08,1.0410182373870353e-08,1.2871685217685782e-08,1.6864087341861286e-08,1.8495486555497598e-08,2.0584227009706747e-08,2.1376514908882926e-08
sh99000618,realization,1999,9.622735792530132e-06,9.537684502371192e-06,9.530682821992886e-06,9.52781893299904e-06,9.454514897452067e-06,9.328891358959775e-06,9.277548744489328e-06,9.26321536548282e-06,9.33793167277676e-06,9.4200123619181e-06,9.528010479164875e-06,9.594587656079226e-06,9.764593871914346e-06,9.880954926540428e-06,9.945895569707969e-06,9.91153726051073e-06,9.895896779625107e-06,9.899963587940809e-06,9.97735210417796e-06,9.974413349974679e-06,9.925419335351574e-06,9.925546937728652e-06,1.0062157154038954e-05,1.0152891610558576e-05,1.0274627290732847e-05,1.0482593377613067e-05,1.0698015362411699e-05,1.1031640685493882e-05,1.1329906136494114e-05,1.1544576554716411e-05,1.1716852851912514e-05,1.1908416353291584e-05,1.2039857662719513e-05,1.2254185792093251e-05,1.2583101185613002e-05,1.2847318657768183e-05,1.3157846572324891e-05,1.3514110453800062e-05,1.378355299842567e-05,1.4101220705295305e-05,1.4439988821235725e-05,1.448030124007232e-05,1.4434803410758729e-05,1.4515616572223005e-05,1.4371841767018816e-05,1.4371435034650956e-05,1.431161241489676e-05,1.404920870334836e-05
sh85004881,andalusian chicken,2003,3.791547371206905e-10,3.131320119864611e-10,2.9439229063769423e-10,2.5944410112340883e-10,2.2768448039643477e-10,2.533767967264186e-10,2.2703502669133412e-10,2.3009487271868117e-10,2.564065804915622e-10,2.548008386623771e-10,2.6090330540859014e-10,2.768966985263902e-10,2.5621292240596283e-10,2.027040950766271e-10,1.654119941217415e-10,1.320944132846399e-10,1.3509245111453794e-10,1.4022856685359996e-10,1.0924594463184485e-10,9.694824407554695e-11,1.166004455686677e-10,9.29262391242374e-11,1.53579824453092e-10,1.2969559454178992e-10,1.174084961197419e-10,1.1122722732927392e-10,2.1185033538936463e-10,2.1075285564339403e-10,2.419491036092276e-10,2.49791243245312e-10,2.82178848739648e-10,3.043969050034853e-10,3.761958051621114e-10,3.702708452346659e-10,3.3928347234876305e-10,3.8341775191305267e-10,3.316309498838496e-10,3.00010100591695e-10,3.6735016665472616e-10,3.0908367680747087e-10,2.509718207064994e-10,2.8071787305398004e-10,2.189193623008163e-10,2.3961134515019083e-10,2.730903459718143e-10,2.0705170217238944e-10,2.2951666817094818e-10,2.2286982415825607e-10
